Applicant_ID,Age,Gender,Annual_Income,Monthly_Income,Employment_Status,Occupation,Loan_Amount,Loan_Term,Interest_Rate,Credit_Score,Existing_Debt,Number_of_Credit_Cards,Number_of_Previous_Loans,Loan_Purpose,Property_Ownership,Marital_Status,Dependents,Savings_Balance,Checking_Balance,Payment_History,Previous_Defaults,Years_at_Current_Job,Loan_Default
101609,27,Other,61284.58,5107.05,Self-Employed,Unemployed,82860.31,36,3.57,650,146415.38,7,1,Auto,Mortgaged,Single,1,18707.22,6452.31,Good,2,0,0
101610,59,Female,149489.76,12457.48,Employed,Teacher,78948.42,24,4.96,339,1747.09,8,7,Education,Owned,Widowed,4,51170.6,6793.86,Excellent,1,22,0
101611,28,Other,82139.98,6845.0,Self-Employed,Driver,365173.11,240,13.17,418,49067.18,8,7,Medical,Mortgaged,Divorced,5,7225.57,30253.83,Fair,2,31,1
101612,53,Female,141080.0,11756.67,Employed,Driver,322119.51,84,7.77,462,51352.54,6,2,Home,Rented,Divorced,5,34721.52,2666.97,Excellent,2,26,0
101613,54,Male,197502.88,16458.57,Self-Employed,Clerk,36763.44,120,17.88,811,43280.19,8,4,Auto,Rented,Single,3,69277.17,11401.05,Excellent,2,2,0
101614,23,Other,138524.14,11543.68,Employed,Engineer,59291.32,36,19.36,421,122613.64,0,4,Medical,Owned,Divorced,0,61428.68,39233.78,Good,2,13,0
101615,29,Female,157379.22,13114.94,Employed,Unemployed,317655.74,12,6.18,807,6760.72,0,0,Personal,Owned,Divorced,5,56275.16,19035.72,Excellent,1,26,0
101616,59,Male,89928.18,7494.02,Employed,Doctor,286415.82,12,9.73,594,53915.21,4,4,Home,Rented,Divorced,1,37648.27,24248.53,Good,2,34,0
101617,45,Female,47746.39,3978.87,Self-Employed,Business Owner,343627.53,60,6.21,822,106752.69,0,5,Auto,Rented,Single,0,35750.33,25631.58,Poor,2,10,0
101618,26,Female,80719.73,6726.64,Employed,Driver,90663.38,48,8.8,758,61010.96,3,1,Personal,Rented,Single,4,904.77,7845.55,Fair,1,9,0
101619,69,Male,212677.94,17723.16,Employed,Driver,363840.78,180,7.93,461,21609.54,1,2,Personal,Mortgaged,Married,1,48003.04,14773.68,Good,1,8,0
101620,33,Other,142471.33,11872.61,Employed,Driver,468176.04,180,18.06,608,91627.87,9,4,Personal,Mortgaged,Divorced,1,46160.67,16028.27,Good,2,31,0
101621,21,Male,71889.78,5990.82,Employed,Teacher,301323.06,48,9.89,695,78391.54,6,7,Medical,Rented,Married,4,422.32,9227.33,Poor,2,6,1
101622,66,Male,107437.63,8953.14,Employed,Doctor,99672.75,60,12.67,343,147275.83,0,0,Business,Rented,Divorced,5,10963.48,9359.35,Poor,1,12,1
101623,21,Female,186280.17,15523.35,Employed,Business Owner,340412.84,48,15.97,665,112278.93,6,7,Medical,Rented,Widowed,5,994.89,24314.77,Fair,1,4,0
101624,48,Other,152030.93,12669.24,Employed,Engineer,172854.68,120,18.71,553,147926.4,7,6,Business,Owned,Widowed,0,20254.32,4339.02,Excellent,3,32,0
101625,69,Other,129933.83,10827.82,Employed,Business Owner,26545.3,120,9.07,319,27952.9,3,6,Education,Rented,Divorced,1,308.25,5165.82,Excellent,2,2,0
101626,49,Other,196458.39,16371.53,Self-Employed,Engineer,152564.67,120,7.37,777,114239.25,8,0,Business,Owned,Divorced,4,33389.54,22932.08,Excellent,2,17,0
101627,49,Male,152850.11,12737.51,Self-Employed,Engineer,452981.38,12,21.6,446,82745.73,9,4,Education,Owned,Single,1,38111.45,17973.52,Excellent,1,5,1
101628,40,Other,146759.59,12229.97,Employed,Driver,206747.38,48,9.42,781,106876.42,9,2,Business,Mortgaged,Single,0,34966.53,24477.34,Excellent,3,14,0
101629,27,Other,53902.47,4491.87,Employed,Clerk,432603.34,360,15.91,413,70132.72,0,7,Medical,Mortgaged,Divorced,3,15951.14,1078.38,Poor,1,20,1
101630,49,Female,36809.68,3067.47,Employed,Business Owner,255312.35,48,16.04,598,31858.62,4,5,Medical,Mortgaged,Widowed,3,41884.74,28196.63,Excellent,3,24,1
101631,64,Female,212854.13,17737.84,Employed,Teacher,259455.04,24,13.01,504,6860.5,7,5,Business,Rented,Single,5,65127.57,33995.59,Excellent,0,19,0
101632,25,Male,137765.97,11480.5,Employed,Driver,4597.73,24,7.73,792,125743.24,4,0,Home,Rented,Divorced,2,23297.22,20965.61,Poor,0,14,0
101633,64,Other,100215.1,8351.26,Employed,Doctor,319277.83,12,6.12,825,122221.25,4,7,Business,Rented,Married,4,25006.03,33633.61,Poor,2,9,0
101634,41,Other,135749.27,11312.44,Employed,Doctor,55691.29,180,12.51,724,24380.96,3,3,Auto,Owned,Single,3,43426.07,15986.51,Excellent,3,28,0
101635,47,Female,27671.45,2305.95,Self-Employed,Teacher,240416.71,12,12.95,765,96777.13,4,1,Auto,Owned,Married,5,18700.35,3156.97,Excellent,0,23,0
101636,29,Female,183536.09,15294.67,Employed,Engineer,131637.79,84,17.81,723,110660.06,6,6,Medical,Owned,Married,2,27022.91,15101.77,Fair,2,23,0
101637,51,Female,59412.33,4951.03,Self-Employed,Engineer,197406.72,48,16.63,461,83643.75,0,7,Education,Mortgaged,Widowed,4,36194.98,17854.74,Poor,1,26,1
101638,29,Male,179931.93,14994.33,Employed,Engineer,269464.52,12,20.37,807,47584.34,7,3,Personal,Rented,Widowed,5,30904.19,34621.51,Good,0,7,0
101639,34,Female,124547.58,10378.96,Employed,Unemployed,9203.13,240,21.46,592,132141.89,7,5,Education,Rented,Widowed,5,65458.58,13388.66,Good,1,34,0
101640,56,Other,71697.26,5974.77,Employed,Business Owner,143722.62,180,16.97,489,96366.1,1,4,Business,Owned,Single,2,67919.48,12604.03,Fair,2,32,0
101641,23,Other,21193.04,1766.09,Self-Employed,Doctor,494826.74,240,4.92,405,108032.63,7,2,Business,Owned,Widowed,3,32230.28,35520.7,Fair,2,15,1
101642,42,Other,182245.84,15187.15,Self-Employed,Unemployed,30584.76,360,10.99,691,97817.18,5,5,Medical,Mortgaged,Divorced,3,35822.92,10038.64,Excellent,3,7,0
101643,50,Female,51174.33,4264.53,Employed,Unemployed,161057.96,360,14.76,452,108193.3,3,7,Auto,Mortgaged,Single,0,76551.53,25697.86,Good,3,13,1
101644,27,Other,25620.05,2135.0,Employed,Business Owner,162067.89,180,14.42,659,21760.07,4,7,Business,Owned,Divorced,1,40247.0,13065.35,Poor,0,13,0
101645,35,Female,169954.93,14162.91,Employed,Clerk,190934.19,84,6.86,335,138389.16,5,5,Education,Rented,Single,4,79442.56,38058.24,Fair,3,34,1
101646,37,Female,86758.86,7229.9,Employed,Clerk,343020.9,120,14.28,649,42871.62,2,2,Education,Owned,Married,0,61024.22,7585.0,Excellent,0,10,0
101647,53,Female,94813.47,7901.12,Employed,Engineer,125376.41,60,9.97,654,125482.68,6,7,Medical,Mortgaged,Widowed,3,21138.58,28957.53,Fair,3,32,0
101648,68,Other,65648.86,5470.74,Employed,Driver,231214.13,24,9.77,589,134007.63,6,7,Home,Rented,Widowed,2,18327.41,22002.56,Fair,3,8,0
101649,61,Other,191131.59,15927.63,Employed,Doctor,323142.06,48,18.93,661,97683.54,3,0,Business,Owned,Married,2,12725.16,39148.31,Excellent,3,32,0
101650,30,Male,75952.55,6329.38,Unemployed,Business Owner,162516.39,60,11.31,847,89745.11,4,2,Education,Rented,Single,5,64491.66,39762.26,Good,0,32,0
101651,21,Male,58089.48,4840.79,Employed,Clerk,474488.75,12,13.26,762,16357.23,6,4,Medical,Mortgaged,Divorced,1,24548.96,31747.92,Good,0,21,0
101652,23,Female,78396.19,6533.02,Employed,Driver,489876.97,240,13.91,542,65433.18,5,4,Auto,Rented,Single,4,54063.4,4138.24,Poor,3,3,1
101653,50,Female,56645.66,4720.47,Employed,Engineer,61597.44,360,13.92,780,91746.66,4,5,Auto,Mortgaged,Widowed,4,43210.89,18760.28,Excellent,1,21,0
101654,28,Other,80119.32,6676.61,Employed,Doctor,173222.3,60,7.44,825,12280.39,9,4,Home,Rented,Married,5,66079.78,34180.52,Fair,1,31,0
101655,32,Female,32001.93,2666.83,Employed,Unemployed,105570.09,60,14.59,388,16719.3,8,0,Education,Mortgaged,Single,4,60065.39,25539.33,Good,1,32,0
101656,62,Female,47498.66,3958.22,Unemployed,Driver,95021.22,240,9.69,497,149022.19,3,1,Home,Owned,Single,3,5099.91,35158.78,Poor,0,16,0
101657,63,Other,100495.84,8374.65,Self-Employed,Doctor,246507.96,60,15.62,709,49835.12,7,6,Business,Rented,Married,2,27074.21,31974.65,Poor,0,16,0
101658,62,Female,195290.71,16274.23,Employed,Engineer,282785.9,120,6.2,583,52459.87,8,5,Auto,Rented,Divorced,4,41607.9,12518.42,Poor,0,13,0
101659,33,Female,26744.6,2228.72,Self-Employed,Driver,213974.72,84,21.89,374,37729.37,1,5,Education,Mortgaged,Widowed,5,64291.11,7802.62,Poor,3,7,1
101660,51,Female,58598.31,4883.19,Employed,Driver,137732.33,36,17.78,560,96902.97,5,3,Business,Rented,Divorced,1,57122.2,12902.56,Good,0,22,0
101661,50,Female,201210.86,16767.57,Employed,Clerk,140753.54,180,11.22,505,70961.38,7,2,Personal,Rented,Divorced,2,43952.32,27837.8,Excellent,3,34,0
101662,30,Other,197453.01,16454.42,Employed,Doctor,496079.82,24,9.08,707,118564.64,0,2,Home,Mortgaged,Married,2,64670.03,19242.6,Good,0,9,0
101663,48,Other,154287.42,12857.29,Employed,Doctor,461991.33,36,10.67,584,76874.22,3,5,Home,Rented,Widowed,0,34794.28,1753.93,Fair,2,29,1
101664,46,Female,64297.08,5358.09,Employed,Engineer,39797.62,120,16.84,377,2312.4,7,4,Auto,Mortgaged,Widowed,1,4452.77,29699.08,Good,1,3,0
101665,40,Female,101061.17,8421.76,Self-Employed,Teacher,328962.22,180,15.63,327,72403.11,9,1,Business,Rented,Divorced,0,69642.86,1787.87,Good,3,1,1
101666,57,Female,58300.3,4858.36,Employed,Driver,229525.05,360,16.49,458,8278.09,9,3,Medical,Mortgaged,Widowed,4,42127.47,16372.17,Excellent,0,31,0
101667,54,Male,41360.64,3446.72,Unemployed,Unemployed,345029.42,180,19.95,386,124017.96,6,6,Home,Mortgaged,Married,2,64672.25,18491.37,Fair,2,3,1
101668,47,Female,92899.67,7741.64,Self-Employed,Teacher,299286.43,12,11.94,782,17048.71,0,4,Home,Owned,Married,3,31366.54,20121.07,Excellent,3,14,0
101669,56,Male,133043.43,11086.95,Self-Employed,Business Owner,444847.7,240,15.89,449,32543.1,0,6,Business,Owned,Widowed,0,47084.18,5563.64,Good,1,30,0
101670,58,Male,88786.2,7398.85,Employed,Unemployed,35360.18,60,11.67,649,68994.79,8,4,Medical,Mortgaged,Married,3,26487.44,29911.61,Good,1,12,0
101671,48,Male,140219.03,11684.92,Unemployed,Teacher,176099.76,12,15.3,370,29277.61,7,3,Personal,Rented,Widowed,4,32766.0,33974.89,Good,0,10,0
101672,34,Female,75732.22,6311.02,Employed,Teacher,492776.07,84,12.28,543,80882.99,1,7,Business,Owned,Widowed,4,11791.86,27916.02,Poor,3,1,0
101673,58,Male,85899.36,7158.28,Employed,Engineer,92778.1,24,17.87,814,69104.76,1,4,Home,Owned,Widowed,4,59328.29,38042.83,Fair,3,24,0
101674,56,Female,177088.09,14757.34,Employed,Teacher,65412.05,60,3.6,654,142878.39,1,1,Business,Owned,Married,0,22422.74,10300.03,Fair,1,11,0
101675,69,Female,195054.52,16254.54,Unemployed,Doctor,365028.06,60,7.49,458,13256.03,8,3,Education,Mortgaged,Married,3,24138.49,6429.2,Good,2,4,0
101676,28,Female,81016.99,6751.42,Employed,Business Owner,389162.71,12,8.98,711,86509.81,7,5,Education,Mortgaged,Married,2,28335.12,2691.81,Excellent,3,16,0
101677,41,Other,132160.74,11013.39,Employed,Unemployed,336792.23,240,20.99,576,108059.94,9,2,Education,Owned,Divorced,5,34570.09,28860.79,Fair,1,5,0
101678,66,Female,72023.27,6001.94,Self-Employed,Unemployed,388545.52,84,12.88,429,19144.05,1,3,Business,Rented,Divorced,4,46093.11,6484.29,Excellent,0,29,0
101679,46,Other,25933.6,2161.13,Employed,Unemployed,347473.34,360,10.24,849,95469.32,6,6,Personal,Mortgaged,Married,5,54624.53,37527.26,Fair,0,26,0
101680,67,Other,166260.72,13855.06,Unemployed,Driver,69613.8,60,10.98,816,129635.86,9,3,Auto,Owned,Single,0,54055.16,23934.02,Poor,3,34,0
101681,21,Male,50055.71,4171.31,Employed,Doctor,304894.5,84,11.86,612,118133.35,5,2,Home,Rented,Married,2,33894.47,32165.43,Excellent,3,34,1
101682,22,Male,102271.07,8522.59,Employed,Clerk,388884.59,240,19.55,318,140275.6,7,0,Home,Rented,Widowed,4,38551.25,17387.94,Fair,0,29,0
101683,60,Female,114844.33,9570.36,Employed,Unemployed,433027.27,36,21.3,526,108087.85,6,3,Education,Mortgaged,Widowed,0,11225.64,29393.83,Good,3,17,0
101684,38,Other,52816.67,4401.39,Employed,Engineer,124625.15,360,19.12,583,59098.02,0,6,Business,Rented,Single,3,41720.49,17746.05,Excellent,3,5,0
101685,46,Male,34383.85,2865.32,Employed,Driver,65460.52,24,19.07,812,138067.71,4,2,Personal,Mortgaged,Widowed,1,70164.54,21550.55,Good,2,1,0
101686,41,Male,86342.67,7195.22,Employed,Engineer,390983.04,360,7.18,703,33803.52,2,3,Education,Owned,Single,0,36835.99,30943.27,Good,1,3,0
101687,40,Other,210218.61,17518.22,Employed,Business Owner,129761.08,120,8.47,422,87555.34,0,5,Business,Owned,Divorced,3,75041.09,9526.14,Poor,3,8,0
101688,67,Other,141102.8,11758.57,Self-Employed,Teacher,17900.88,84,14.53,581,114848.69,5,7,Medical,Owned,Single,2,12462.68,35380.38,Good,3,30,0
101689,25,Male,93189.1,7765.76,Unemployed,Doctor,412956.35,36,15.64,398,130842.18,9,6,Personal,Owned,Widowed,2,58952.76,28651.95,Fair,1,7,1
101690,58,Female,22976.72,1914.73,Employed,Driver,253983.58,84,7.25,561,137481.32,0,2,Personal,Mortgaged,Widowed,1,56639.11,29861.61,Good,1,3,1
101691,64,Female,138056.02,11504.67,Employed,Engineer,164663.3,84,17.31,594,12746.35,3,1,Education,Mortgaged,Married,4,54522.32,9526.52,Excellent,3,32,0
101692,53,Male,33912.82,2826.07,Employed,Doctor,7691.69,360,7.2,580,108908.88,6,5,Home,Mortgaged,Divorced,3,53028.58,3605.1,Good,3,15,0
101693,40,Male,126221.53,10518.46,Unemployed,Teacher,19593.07,240,8.37,535,30615.64,3,2,Medical,Rented,Widowed,4,1784.66,2914.26,Fair,2,14,0
101694,28,Female,169149.85,14095.82,Self-Employed,Engineer,396726.39,60,9.18,540,116867.92,1,3,Business,Owned,Single,4,59369.78,25880.66,Fair,2,10,0
101695,54,Female,101835.0,8486.25,Employed,Business Owner,245873.53,48,19.15,739,105103.46,1,0,Home,Rented,Divorced,3,39974.74,6000.1,Poor,2,33,0
101696,43,Male,76379.36,6364.95,Employed,Doctor,76561.58,48,17.04,578,27202.85,0,6,Education,Owned,Married,0,41934.9,39967.66,Excellent,1,12,0
101697,28,Female,24713.77,2059.48,Unemployed,Teacher,180535.8,48,13.32,323,124924.53,9,1,Home,Rented,Divorced,0,4069.81,38441.91,Good,3,30,1
101698,38,Male,20079.46,1673.29,Unemployed,Business Owner,84321.96,12,18.67,708,69268.32,4,3,Medical,Owned,Divorced,5,15070.49,1167.07,Excellent,1,34,0
101699,68,Other,103155.45,8596.29,Employed,Unemployed,58215.01,12,18.54,640,81578.42,9,3,Business,Owned,Divorced,1,72880.55,29002.3,Fair,3,15,0
101700,34,Male,196085.78,16340.48,Self-Employed,Business Owner,139601.29,180,10.71,683,145710.56,6,0,Personal,Owned,Divorced,2,25242.27,10430.88,Excellent,3,24,0
101701,29,Male,65032.87,5419.41,Employed,Unemployed,275655.26,36,17.96,691,98493.84,3,6,Education,Owned,Divorced,2,31510.42,13635.99,Excellent,1,0,0
101702,54,Male,132681.38,11056.78,Employed,Driver,106583.29,60,7.32,395,88284.47,9,4,Home,Rented,Single,5,15136.28,9612.42,Fair,3,27,0
101703,30,Other,155282.69,12940.22,Self-Employed,Business Owner,173148.2,120,12.81,835,2514.42,2,4,Business,Mortgaged,Widowed,4,50575.26,33221.82,Good,3,34,0
101704,66,Other,27470.12,2289.18,Employed,Doctor,240009.58,120,5.69,845,29882.23,1,1,Business,Owned,Single,2,59256.07,35750.09,Fair,1,6,0
101705,63,Female,46385.58,3865.46,Employed,Doctor,211174.81,48,11.4,380,3984.81,8,0,Auto,Mortgaged,Married,4,73700.95,1616.06,Poor,2,0,1
101706,69,Male,82911.74,6909.31,Unemployed,Clerk,66056.64,180,13.13,420,49996.86,5,0,Personal,Mortgaged,Divorced,3,44965.09,10801.52,Good,2,1,0
101707,65,Other,152369.1,12697.42,Self-Employed,Business Owner,21355.09,24,4.98,435,51676.25,4,5,Auto,Rented,Widowed,3,22050.45,17947.94,Good,0,29,0
101708,32,Female,105002.2,8750.18,Employed,Business Owner,19658.45,60,12.06,832,79549.51,5,5,Personal,Rented,Divorced,5,5677.07,20872.88,Poor,2,8,0
101709,31,Other,165509.99,13792.5,Employed,Engineer,176389.15,24,15.56,813,103465.27,9,6,Personal,Rented,Single,4,21288.76,3505.88,Fair,2,14,0
101710,37,Female,192857.56,16071.46,Self-Employed,Engineer,359963.44,84,14.86,446,26901.78,2,6,Home,Owned,Married,0,49469.16,33201.13,Excellent,2,11,0
101711,44,Other,170466.32,14205.53,Employed,Business Owner,67365.14,12,4.51,647,90248.16,9,3,Auto,Mortgaged,Single,3,77928.29,37359.2,Fair,1,10,0
101712,64,Other,218410.68,18200.89,Retired,Driver,393916.1,360,5.26,434,137546.44,9,0,Home,Mortgaged,Divorced,4,6335.83,16114.6,Good,2,5,0
101713,56,Male,169644.02,14137.0,Self-Employed,Teacher,358405.81,120,10.0,320,27751.18,7,1,Personal,Mortgaged,Divorced,0,31069.32,34289.36,Fair,2,14,1
101714,52,Other,189696.73,15808.06,Employed,Teacher,3963.86,36,19.09,426,98863.2,1,6,Auto,Rented,Divorced,2,53378.86,27054.2,Good,3,32,0
101715,64,Male,185635.1,15469.59,Employed,Business Owner,15320.44,120,19.59,342,6838.37,0,6,Business,Rented,Widowed,1,45965.68,23669.74,Excellent,1,12,0
101716,52,Female,164704.48,13725.37,Self-Employed,Doctor,99126.54,48,9.23,767,79672.15,1,4,Education,Rented,Divorced,4,52135.41,32762.01,Fair,0,28,0
101717,39,Male,179369.37,14947.45,Retired,Teacher,29948.21,84,16.8,732,111230.89,7,0,Home,Owned,Widowed,0,37056.68,18921.18,Excellent,0,24,0
101718,41,Other,206610.06,17217.5,Employed,Teacher,266608.87,24,14.18,401,5106.27,3,6,Medical,Mortgaged,Widowed,3,21362.94,21908.64,Poor,3,27,0
101719,46,Male,112417.51,9368.13,Employed,Engineer,21734.38,84,21.69,612,50049.81,9,6,Personal,Rented,Married,0,38620.18,10986.63,Fair,0,20,0
101720,25,Female,145848.84,12154.07,Self-Employed,Business Owner,401717.63,24,5.25,413,131693.55,0,1,Auto,Owned,Married,5,30522.89,28487.39,Poor,1,12,0
101721,57,Female,120562.64,10046.89,Employed,Teacher,247495.11,24,13.64,611,33821.97,3,6,Medical,Rented,Single,1,56743.8,6362.49,Excellent,3,8,0
101722,52,Other,189462.58,15788.55,Employed,Driver,364521.27,84,14.46,793,108431.18,2,5,Personal,Owned,Married,2,13729.99,9726.46,Good,0,9,0
101723,56,Other,103428.72,8619.06,Unemployed,Unemployed,375849.87,84,9.19,784,91835.74,8,7,Personal,Owned,Divorced,4,39691.83,19196.84,Excellent,0,18,0
101724,47,Male,183043.99,15253.67,Self-Employed,Business Owner,254368.44,36,4.37,759,24553.15,1,5,Auto,Owned,Divorced,2,76725.0,15412.5,Good,2,14,0
101725,59,Other,178867.69,14905.64,Unemployed,Engineer,462830.71,12,4.46,432,111256.13,4,0,Home,Rented,Widowed,0,42543.52,9583.13,Good,2,14,0
101726,67,Male,212186.65,17682.22,Self-Employed,Engineer,495139.91,60,11.89,405,79812.15,8,5,Home,Rented,Divorced,5,18976.76,7675.54,Good,0,12,0
101727,48,Female,66028.74,5502.4,Employed,Business Owner,180888.91,360,16.31,388,16803.87,9,0,Business,Rented,Widowed,0,74868.02,34435.89,Good,2,32,0
101728,42,Female,160472.0,13372.67,Unemployed,Clerk,64680.34,180,16.45,370,142405.71,9,2,Personal,Owned,Divorced,2,19532.59,23634.36,Poor,2,22,1
101729,26,Female,170168.5,14180.71,Employed,Clerk,182892.61,12,6.85,638,73794.3,6,6,Medical,Rented,Widowed,0,60094.41,15095.71,Excellent,0,31,0
101730,59,Other,206937.09,17244.76,Employed,Business Owner,113230.24,360,19.37,662,111762.13,1,7,Medical,Owned,Widowed,4,8762.5,33831.22,Good,1,32,0
101731,65,Other,200915.0,16742.92,Unemployed,Business Owner,266440.82,60,10.48,786,32655.04,0,3,Business,Owned,Married,1,68167.17,33006.42,Fair,1,21,0
101732,55,Female,132572.8,11047.73,Self-Employed,Teacher,190437.03,84,21.34,349,20577.48,4,2,Business,Owned,Widowed,5,14445.97,4435.48,Excellent,3,3,0
101733,63,Other,133726.4,11143.87,Unemployed,Clerk,241263.81,12,5.69,446,111196.02,4,3,Auto,Owned,Widowed,1,31534.36,22691.43,Fair,1,33,0
101734,63,Male,49294.7,4107.89,Employed,Doctor,382067.41,48,18.97,701,101073.63,5,1,Home,Mortgaged,Married,4,77249.63,12224.52,Fair,3,16,1
101735,60,Male,214867.35,17905.61,Retired,Engineer,138462.45,180,20.3,675,41116.15,0,4,Auto,Rented,Single,0,46351.58,21633.39,Fair,3,13,0
101736,45,Female,67278.58,5606.55,Employed,Clerk,269662.41,48,18.72,535,111942.52,6,3,Home,Owned,Single,0,21119.67,28719.95,Fair,0,14,0
101737,25,Female,163570.92,13630.91,Self-Employed,Doctor,168910.3,24,18.46,383,75748.84,3,0,Personal,Owned,Widowed,1,50.17,340.3,Fair,3,3,0
101738,21,Other,178137.98,14844.83,Unemployed,Doctor,392910.51,12,10.18,566,52289.59,1,4,Business,Mortgaged,Married,5,543.14,20542.7,Poor,0,23,0
101739,31,Other,105449.18,8787.43,Employed,Clerk,320489.24,360,16.7,394,118033.77,9,5,Personal,Owned,Divorced,5,21967.01,11669.29,Excellent,1,1,1
101740,42,Male,58294.71,4857.89,Self-Employed,Clerk,6235.36,240,14.22,595,92517.41,3,5,Home,Rented,Married,3,42148.38,21360.44,Good,0,25,0
101741,57,Male,53736.88,4478.07,Employed,Doctor,330705.57,12,11.35,796,76090.25,2,7,Medical,Mortgaged,Married,2,38791.3,4393.69,Fair,0,29,0
101742,43,Other,190581.68,15881.81,Self-Employed,Business Owner,86740.68,360,21.87,407,115966.06,4,5,Personal,Mortgaged,Married,1,73750.53,32702.66,Excellent,2,14,0
101743,22,Female,119705.08,9975.42,Unemployed,Clerk,362787.95,240,8.87,364,81724.25,9,5,Medical,Owned,Divorced,1,61127.53,21746.74,Good,2,13,1
101744,31,Male,33478.08,2789.84,Self-Employed,Business Owner,284534.66,48,11.14,706,140780.16,8,1,Business,Rented,Single,2,73978.85,8442.54,Fair,2,23,1
101745,68,Other,161988.99,13499.08,Employed,Clerk,201938.37,120,20.2,313,122708.35,0,3,Education,Rented,Widowed,2,40942.26,30787.39,Excellent,1,30,0
101746,69,Female,66285.07,5523.76,Employed,Engineer,347645.08,36,8.85,841,53728.14,6,3,Business,Rented,Married,4,35733.31,1511.3,Good,3,3,0
101747,39,Other,194660.92,16221.74,Retired,Business Owner,428583.46,36,6.32,726,69737.89,6,7,Business,Mortgaged,Single,1,45287.06,23712.94,Fair,1,16,0
101748,60,Other,78462.22,6538.52,Retired,Engineer,389814.37,180,9.23,522,143599.96,8,3,Auto,Owned,Single,0,29771.69,20070.47,Excellent,2,11,1
101749,56,Other,56055.52,4671.29,Retired,Teacher,273598.88,36,17.55,499,134280.66,9,5,Home,Owned,Single,3,16864.92,1585.8,Excellent,1,0,0
101750,66,Female,32395.98,2699.66,Employed,Business Owner,361901.77,48,19.41,513,28677.83,7,4,Business,Owned,Married,1,66932.84,9988.22,Fair,0,0,0
101751,64,Other,119863.88,9988.66,Employed,Clerk,208129.45,48,5.62,518,41145.57,6,0,Home,Mortgaged,Divorced,2,54442.53,3085.62,Fair,2,18,0
101752,51,Other,107401.21,8950.1,Self-Employed,Unemployed,394935.01,24,15.0,762,54663.08,3,7,Home,Owned,Widowed,4,26052.65,29295.48,Good,3,26,0
101753,40,Male,169018.99,14084.92,Self-Employed,Engineer,414867.84,240,13.99,740,131977.36,8,5,Home,Owned,Widowed,5,35702.5,28230.84,Good,1,20,0
101754,51,Male,110243.53,9186.96,Employed,Unemployed,70372.33,120,15.87,412,139112.6,9,1,Business,Owned,Married,3,18035.83,3571.92,Excellent,1,8,0
101755,36,Male,85482.27,7123.52,Employed,Business Owner,120539.62,240,15.91,399,120351.04,9,0,Medical,Owned,Divorced,5,45027.12,4368.29,Fair,3,15,1
